NeuralNet(
  (network): Sequential(
    (0): Linear(in_features=2, out_features=48, bias=True)
    (1): Tanh()
    (2): Linear(in_features=48, out_features=48, bias=True)
    (3): Tanh()
    (4): Linear(in_features=48, out_features=48, bias=True)
    (5): Tanh()
    (6): Linear(in_features=48, out_features=48, bias=True)
    (7): Tanh()
    (8): Linear(in_features=48, out_features=2, bias=True)
  )
)
starting Adam training
It: 8900, Time: 2.55, mse_0: 6.2913e-02, mse_f: 6.2565e-02, total loss: 2.6282e-01, Error u,v: 2.3792e-03, 1.7144e-03
It: 9000, Time: 2.49, mse_0: 2.6896e-02, mse_f: 1.0326e-01, total loss: 1.6144e-01, Error u,v: 1.2322e-03, 1.4937e-03
It: 9100, Time: 2.81, mse_0: 2.5022e-02, mse_f: 3.8709e-02, total loss: 1.2208e-01, Error u,v: 1.6616e-03, 2.4157e-03
It: 9200, Time: 2.91, mse_0: 1.4758e-01, mse_f: 1.6948e-01, total loss: 6.0355e-01, Error u,v: 2.5946e-03, 3.5775e-03
It: 9300, Time: 2.83, mse_0: 3.6730e-02, mse_f: 3.2594e-02, total loss: 1.6533e-01, Error u,v: 1.3473e-03, 2.0177e-03
It: 9400, Time: 2.88, mse_0: 4.2768e-02, mse_f: 1.4749e-01, total loss: 2.5616e-01, Error u,v: 1.3880e-03, 2.7471e-03
It: 9500, Time: 2.90, mse_0: 9.5538e-02, mse_f: 4.4721e-02, total loss: 4.3712e-01, Error u,v: 4.1111e-03, 2.6363e-03
It: 9600, Time: 2.71, mse_0: 1.3834e-01, mse_f: 1.2476e-01, total loss: 5.6468e-01, Error u,v: 2.9979e-03, 3.6175e-03
It: 9700, Time: 2.46, mse_0: 6.4769e-02, mse_f: 1.1397e-01, total loss: 2.8534e-01, Error u,v: 1.3693e-03, 2.0457e-03
It: 9800, Time: 2.79, mse_0: 3.2295e-02, mse_f: 1.3237e-01, total loss: 1.9779e-01, Error u,v: 1.5399e-03, 1.5462e-03
It: 9900, Time: 2.88, mse_0: 1.1892e-01, mse_f: 9.1885e-02, total loss: 4.7797e-01, Error u,v: 2.8724e-03, 3.4548e-03
It: 10000, Time: 2.57, mse_0: 6.9798e-02, mse_f: 2.7754e-02, total loss: 3.0002e-01, Error u,v: 2.9997e-03, 1.9125e-03
It: 10100, Time: 2.95, mse_0: 8.2912e-03, mse_f: 4.0244e-02, total loss: 6.6091e-02, Error u,v: 1.1701e-03, 1.0621e-03
It: 10200, Time: 2.75, mse_0: 4.5062e-02, mse_f: 8.7439e-02, total loss: 2.1145e-01, Error u,v: 2.7426e-03, 1.8881e-03
It: 10300, Time: 2.45, mse_0: 7.0252e-03, mse_f: 3.7202e-02, total loss: 5.1800e-02, Error u,v: 8.8567e-04, 1.4819e-03
It: 10400, Time: 2.46, mse_0: 6.6880e-02, mse_f: 8.5754e-02, total loss: 2.7418e-01, Error u,v: 1.9166e-03, 2.9378e-03
It: 10500, Time: 3.08, mse_0: 1.2668e-01, mse_f: 1.6123e-01, total loss: 5.3339e-01, Error u,v: 2.5655e-03, 3.0553e-03
It: 10600, Time: 3.29, mse_0: 4.6897e-02, mse_f: 3.9732e-02, total loss: 2.0185e-01, Error u,v: 1.5311e-03, 1.8873e-03
It: 10700, Time: 2.77, mse_0: 2.3698e-02, mse_f: 9.3496e-02, total loss: 1.5389e-01, Error u,v: 1.9627e-03, 1.7723e-03
It: 10800, Time: 2.90, mse_0: 9.7025e-02, mse_f: 3.5064e-02, total loss: 3.9875e-01, Error u,v: 3.2716e-03, 2.8619e-03
It: 10900, Time: 2.47, mse_0: 3.6827e-02, mse_f: 1.5790e-02, total loss: 1.5557e-01, Error u,v: 1.5698e-03, 1.6958e-03
It: 11000, Time: 2.20, mse_0: 2.6099e-02, mse_f: 8.1270e-02, total loss: 1.3818e-01, Error u,v: 1.5378e-03, 1.7668e-03
It: 11100, Time: 2.21, mse_0: 5.7280e-02, mse_f: 1.0577e-01, total loss: 2.8162e-01, Error u,v: 3.0577e-03, 2.1393e-03
